Zone Identifier;Source Identifier;Company Code;Posting Date;Financial Period;GCOA Account;Local Account;Cost Center;Cognos Account;Cognos Dimension;Measure Code;Currency;Amount
"MEX";"SAP";"3024";"";"2016M02";"6300000";"60000001";"210CN20050";"405102";"SM00";"ACTUAL";"MXN";423156.24000
"MEX";"SAP";"3024";"";"2016M02";"6300000";"60000025";"210CN20450";"405102";"SM00";"ACTUAL";"MXN";7516.02000
"MEX";"SAP";"3024";"";"2016M02";"6300000";"60000039";"210CN20350";"405102";"SM00";"ACTUAL";"MXN";1161.32000
"MEX";"SAP";"3024";"";"2016M02";"6300005";"60000007";"210CN70070";"403001";"SM00";"ACTUAL";"MXN";2683.19000
"MEX";"SAP";"3024";"";"2016M02";"6300005";"60000010";"210CN304C0";"405301";"SM00";"ACTUAL";"MXN";533.23000
"MEX";"SAP";"3024";"";"2016M02";"6300500";"60000022";"210CN20350";"405102";"SM00";"ACTUAL";"MXN";17217.20000
"MEX";"SAP";"3024";"";"2016M02";"6300500";"60000042";"210CN80090";"404001";"SM00";"ACTUAL";"MXN";274.62000
"MEX";"SAP";"3024";"";"2016M02";"6302001";"60003013";"210CN600C0";"405301";"SM00";"ACTUAL";"MXN";1256.00000
"MEX";"SAP";"3024";"";"2016M02";"6302006";"60000034";"210CN600C0";"405301";"SM00";"ACTUAL";"MXN";384.70000
"MEX";"SAP";"3024";"";"2016M02";"6309602";"60000002";"210CNA0490";"404001";"SM00";"ACTUAL";"MXN";24350.92000
"MEX";"SAP";"3025";"";"2016M02";"6020000";"60000300";"210CO21550";"405102";"SM00";"ACTUAL";"MXN";-27319.92000
"MEX";"SAP";"3025";"";"2016M02";"6024004";"60000307";"210COA1890";"404001";"SM00";"ACTUAL";"MXN";31600.40000
"MEX";"SAP";"2009";"";"2016M02";"6300000";"60000020";"190N9C03A0";"405000";"ZM04";"ACTUAL";"MXN";-2221.34000
"MEX";"SAP";"2009";"";"2016M02";"6300000";"60000036";"190N9C04A0";"405000";"ZM04";"ACTUAL";"MXN";961.23000
"MEX";"SAP";"2009";"";"2016M02";"6300000";"60000085";"190N9D12A0";"405000";"ZM04";"ACTUAL";"MXN";4064.55000
"MEX";"SAP";"2009";"";"2016M02";"6300005";"60000009";"190N9439C0";"405301";"ZM04";"ACTUAL";"MXN";6100.67000
"MEX";"SAP";"2009";"";"2016M02";"6300005";"60000011";"190N9439C0";"405301";"ZM04";"ACTUAL";"MXN";3284.15000
"MEX";"SAP";"2009";"";"2016M02";"6300005";"60000061";"190N9D33A0";"405000";"ZM04";"ACTUAL";"MXN";2046.05000
"MEX";"SAP";"2009";"";"2016M02";"6302000";"60000013";"190N9101C0";"405301";"ZM04";"ACTUAL";"MXN";7323.60000
"MEX";"SAP";"2009";"";"2016M02";"6302001";"60003013";"190N9D31A0";"405000";"ZM04";"ACTUAL";"MXN";10452.00000
"MEX";"SAP";"2009";"";"2016M02";"6302006";"60000034";"190N9D23A0";"405000";"ZM04";"ACTUAL";"MXN";3758.37000
"MEX";"SAP";"2009";"";"2016M02";"6302006";"60000048";"190N9D31A0";"405000";"ZM04";"ACTUAL";"MXN";676.80000
"MEX";"SAP";"2009";"";"2016M02";"6303505";"60000045";"190N9H49A0";"405000";"ZM04";"ACTUAL";"MXN";238.50000
"MEX";"SAP";"2009";"";"2016M02";"6304010";"60000081";"190N9B02A0";"405000";"ZM04";"ACTUAL";"MXN";26250.00000
"MEX";"SAP";"2009";"";"2016M02";"6308502";"60001033";"190N9D12A0";"405000";"ZM04";"ACTUAL";"MXN";6072.15000
"MEX";"SAP";"2011";"";"2016M02";"6024004";"60000307";"190NBH49A0";"405000";"ZM04";"ACTUAL";"MXN";3142.42000
"MEX";"SAP";"2011";"";"2016M02";"6101007";"60000215";"190NBD11A0";"405000";"ZM04";"ACTUAL";"MXN";32000.00000
"MEX";"SAP";"2011";"";"2016M02";"6103008";"60001014";"190NB101C0";"405301";"ZM04";"ACTUAL";"MXN";115.00000
"MEX";"SAP";"2011";"";"2016M02";"6200555";"60000800";"190NB337C0";"405301";"ZM04";"ACTUAL";"MXN";307452.83000
"MEX";"SAP";"2011";"";"2016M02";"6300000";"60000025";"190NBD23A0";"405000";"ZM04";"ACTUAL";"MXN";3029.10000
"MEX";"SAP";"2011";"";"2016M02";"6300000";"60000085";"190NBD06A0";"405000";"ZM04";"ACTUAL";"MXN";2632.28000
"MEX";"SAP";"2011";"";"2016M02";"6300005";"60000008";"190NBD06A0";"405000";"ZM04";"ACTUAL";"MXN";4209.15000
"MEX";"SAP";"2011";"";"2016M02";"6300005";"60000010";"190NBD31A0";"405000";"ZM04";"ACTUAL";"MXN";9409.39000
"MEX";"SAP";"2011";"";"2016M02";"6300005";"60000822";"190NB337C0";"405301";"ZM04";"ACTUAL";"MXN";350.34000
"MEX";"SAP";"2011";"";"2016M02";"6302000";"60000013";"190NB439C0";"405301";"ZM04";"ACTUAL";"MXN";1586.10000
"MEX";"SAP";"2011";"";"2016M02";"6302006";"60000033";"190NBB02A0";"405000";"ZM04";"ACTUAL";"MXN";5902.66000
"MEX";"SAP";"2011";"";"2016M02";"6302006";"60000047";"190NBD33A0";"405000";"ZM04";"ACTUAL";"MXN";954.00000
"MEX";"SAP";"2011";"";"2016M02";"6303507";"60004412";"190NB439C0";"405301";"ZM04";"ACTUAL";"MXN";89931.84000
"MEX";"SAP";"2011";"";"2016M02";"6450000";"60004105";"110CBA6080";"404090";"SM00";"ACTUAL";"MXN";87272.00000
"MEX";"SAP";"2013";"";"2016M02";"6025010";"60000218";"190NDD11A0";"405000";"ZM04";"ACTUAL";"MXN";3422171.92000
"MEX";"SAP";"2013";"";"2016M02";"6101007";"60000215";"190NDD12A0";"405000";"ZM04";"ACTUAL";"MXN";82640.12000
"MEX";"SAP";"2013";"";"2016M02";"6106002";"60003121";"190NDD07A0";"405000";"ZM04";"ACTUAL";"MXN";888.00000
"MEX";"SAP";"2013";"";"2016M02";"6305500";"60004407";"190NDD31A0";"405000";"ZM04";"ACTUAL";"MXN";13380.87000
"MEX";"SAP";"2014";"";"2016M02";"6103005";"60001009";"190NED23A0";"405000";"ZM04";"ACTUAL";"MXN";4820.69000
"MEX";"SAP";"2014";"";"2016M02";"6103015";"60001013";"190NED06A0";"405000";"ZM04";"ACTUAL";"MXN";1078.00000
"MEX";"SAP";"2014";"";"2016M02";"6300000";"60000020";"190NEH49A0";"405000";"ZM04";"ACTUAL";"MXN";7862.27000
"MEX";"SAP";"2014";"";"2016M02";"6300000";"60000035";"190NEC04A0";"405000";"ZM04";"ACTUAL";"MXN";6392.15000
"MEX";"SAP";"2014";"";"2016M02";"6300000";"60000040";"190NE439C0";"405301";"ZM04";"ACTUAL";"MXN";1029.86000
"MEX";"SAP";"2014";"";"2016M02";"6300000";"60000086";"190NED2640";"405101";"ZM04";"ACTUAL";"MXN";511.48000
"MEX";"SAP";"2014";"";"2016M02";"6300005";"60000009";"190NED06A0";"405000";"ZM04";"ACTUAL";"MXN";123584.06000
"MEX";"SAP";"2014";"";"2016M02";"6300005";"60000011";"190NE337C0";"405301";"ZM04";"ACTUAL";"MXN";5475.67000
"MEX";"SAP";"2014";"";"2016M02";"6300500";"60000022";"190NED2740";"405101";"ZM04";"ACTUAL";"MXN";5699.71000
"MEX";"SAP";"2014";"";"2016M02";"6300500";"60000092";"190NED33A0";"405000";"ZM04";"ACTUAL";"MXN";1845.27000
"MEX";"SAP";"2014";"";"2016M02";"6302001";"60003013";"190NED12A0";"405000";"ZM04";"ACTUAL";"MXN";367972.00000
"MEX";"SAP";"2014";"";"2016M02";"6302006";"60000034";"190NE439C0";"405301";"ZM04";"ACTUAL";"MXN";19143.30000
"MEX";"SAP";"2014";"";"2016M02";"6302006";"60000047";"190NED49C0";"405301";"ZM04";"ACTUAL";"MXN";2385.00000
"MEX";"SAP";"2014";"";"2016M02";"6303504";"60003143";"190NEC04A0";"405000";"ZM04";"ACTUAL";"MXN";2737.51000
"MEX";"SAP";"2014";"";"2016M02";"6304502";"60000504";"190NE337C0";"405301";"ZM04";"ACTUAL";"MXN";5225.20000
"MEX";"SAP";"2014";"";"2016M02";"6900118";"60000023";"190NEE43A0";"405000";"ZM04";"ACTUAL";"MXN";-1867.89000
"MEX";"SAP";"3001";"";"2016M02";"6024000";"60000311";"210C1A0290";"404001";"SM00";"ACTUAL";"MXN";3525.79000
"MEX";"SAP";"3001";"";"2016M02";"6100500";"60003104";"210C1303C0";"405301";"SM00";"ACTUAL";"MXN";25344.00000
"MEX";"SAP";"3001";"";"2016M02";"6103003";"60001011";"210C1400C0";"405301";"SM00";"ACTUAL";"MXN";8381.69000
"MEX";"SAP";"3001";"";"2016M02";"6104028";"60004518";"210C1400C0";"405301";"SM00";"ACTUAL";"MXN";230.17000
"MEX";"SAP";"3001";"";"2016M02";"6105019";"60000908";"270C1500F0";"405300";"ZM02";"ACTUAL";"MXN";-10814.07000
"MEX";"SAP";"3001";"";"2016M02";"6200559";"60001300";"210C120050";"405102";"SM00";"ACTUAL";"MXN";15905.10000
"MEX";"SAP";"3001";"";"2016M02";"6202000";"60003000";"210C1300C0";"405301";"SM00";"ACTUAL";"MXN";57.45000
"MEX";"SAP";"3001";"";"2016M02";"6300000";"60000021";"210C1303C0";"405301";"SM00";"ACTUAL";"MXN";1527.60000
"MEX";"SAP";"3001";"";"2016M02";"6300000";"60000035";"210C120350";"405102";"SM00";"ACTUAL";"MXN";77.42000
"MEX";"SAP";"3001";"";"2016M02";"6300000";"60000036";"210C1J0050";"405102";"SM00";"ACTUAL";"MXN";68.66000
"MEX";"SAP";"3001";"";"2016M02";"6300005";"60000007";"210C120250";"405102";"SM00";"ACTUAL";"MXN";2388.67000
"MEX";"SAP";"3001";"";"2016M02";"6300005";"60000009";"210C1308C0";"405301";"SM00";"ACTUAL";"MXN";1033.02000
"MEX";"SAP";"3001";"";"2016M02";"6300005";"60000010";"210C1A0490";"404001";"SM00";"ACTUAL";"MXN";10277.01000
"MEX";"SAP";"3001";"";"2016M02";"6300500";"60000022";"210C120450";"405102";"SM00";"ACTUAL";"MXN";2341.82000
"MEX";"SAP";"3001";"";"2016M02";"6300500";"60000042";"210C120050";"405102";"SM00";"ACTUAL";"MXN";983.63000
"MEX";"SAP";"3001";"";"2016M02";"6302000";"60000013";"210C170070";"403001";"SM00";"ACTUAL";"MXN";1015.56000
"MEX";"SAP";"3001";"";"2016M02";"6302006";"60000033";"210C1100C0";"405301";"SM00";"ACTUAL";"MXN";8327.20000
"MEX";"SAP";"3001";"";"2016M02";"6302006";"60000034";"210C1A0090";"404001";"SM00";"ACTUAL";"MXN";2520.40000
"MEX";"SAP";"3002";"";"2016M02";"6020000";"60000300";"210C2A0290";"404001";"SM00";"ACTUAL";"MXN";15524.17000
"MEX";"SAP";"3002";"";"2016M02";"6100009";"60001101";"210C2305C0";"405301";"SM00";"ACTUAL";"MXN";83.77000
"MEX";"SAP";"3002";"";"2016M02";"6103002";"60001004";"210C2A0490";"404001";"SM00";"ACTUAL";"MXN";750.00000
"MEX";"SAP";"3002";"";"2016M02";"6103015";"60001013";"210C220050";"405102";"SM00";"ACTUAL";"MXN";460.00000
"MEX";"SAP";"3002";"";"2016M02";"6104538";"60000818";"210C2A0380";"404000";"SM00";"ACTUAL";"MXN";3097398.80000
"MEX";"SAP";"3002";"";"2016M02";"6106013";"60003175";"210C220550";"405102";"SM00";"ACTUAL";"MXN";2891.14000
"MEX";"SAP";"3002";"";"2016M02";"6200559";"60001701";"210C220050";"405102";"SM00";"ACTUAL";"MXN";607.60000
"MEX";"SAP";"3002";"";"2016M02";"6201015";"60000213";"210C2A0390";"404001";"SM00";"ACTUAL";"MXN";5286.48000
"MEX";"SAP";"3002";"";"2016M02";"6300000";"60000001";"210C2306C0";"405301";"SM00";"ACTUAL";"MXN";10317.84000
"MEX";"SAP";"3002";"";"2016M02";"6300000";"60000025";"210C220150";"405102";"SM00";"ACTUAL";"MXN";9975.97000
"MEX";"SAP";"3002";"";"2016M02";"6300000";"60000035";"210C220550";"405102";"SM00";"ACTUAL";"MXN";35.05000
"MEX";"SAP";"3002";"";"2016M02";"6300000";"60000036";"210C2305C0";"405301";"SM00";"ACTUAL";"MXN";34.33000
"MEX";"SAP";"3002";"";"2016M02";"6300000";"60000040";"210C2A1F90";"404001";"SM00";"ACTUAL";"MXN";2165.17000
"MEX";"SAP";"3002";"";"2016M02";"6300005";"60000007";"210C2A0690";"404001";"SM00";"ACTUAL";"MXN";5226.51000
"MEX";"SAP";"3002";"";"2016M02";"6300005";"60000009";"210C2J0570";"403001";"SM00";"ACTUAL";"MXN";889.64000
"MEX";"SAP";"3002";"";"2016M02";"6300005";"60000011";"210C220150";"405102";"SM00";"ACTUAL";"MXN";3774.80000
"MEX";"SAP";"3002";"";"2016M02";"6300500";"60000022";"210C220250";"405102";"SM00";"ACTUAL";"MXN";3097.96000
"MEX";"SAP";"3002";"";"2016M02";"6300500";"60000041";"210C2302C0";"405301";"SM00";"ACTUAL";"MXN";193.55000
"MEX";"SAP";"3002";"";"2016M02";"6300500";"60000042";"210C2A0190";"404001";"SM00";"ACTUAL";"MXN";1498.95000
"MEX";"SAP";"3002";"";"2016M02";"6302000";"60000013";"210C2A0590";"404001";"SM00";"ACTUAL";"MXN";1759.03000
"MEX";"SAP";"3002";"";"2016M02";"6302001";"60003013";"210C2J0570";"403001";"SM00";"ACTUAL";"MXN";665.00000
"MEX";"SAP";"3002";"";"2016M02";"6302006";"60000034";"210C220150";"405102";"SM00";"ACTUAL";"MXN";808.56000
"MEX";"SAP";"3002";"";"2016M02";"6304502";"60000504";"210C220050";"405102";"SM00";"ACTUAL";"MXN";14904.93000
"MEX";"SAP";"3003";"";"2016M02";"6024000";"60000311";"210C3A0190";"404001";"SM00";"ACTUAL";"MXN";606.65000
"MEX";"SAP";"3003";"";"2016M02";"6025017";"60000226";"210C320450";"405102";"SM00";"ACTUAL";"MXN";90.61000
"MEX";"SAP";"3003";"";"2016M02";"6101007";"60000215";"210C320650";"405102";"SM00";"ACTUAL";"MXN";2241.50000
"MEX";"SAP";"3003";"";"2016M02";"6103006";"60001006";"210C320050";"405102";"SM00";"ACTUAL";"MXN";5450.00000
"MEX";"SAP";"3003";"";"2016M02";"6104036";"60001016";"210C3A0290";"404001";"SM00";"ACTUAL";"MXN";115.00000
"MEX";"SAP";"3003";"";"2016M02";"6105019";"60000908";"270C3500F0";"405300";"ZM02";"ACTUAL";"MXN";-5722.24000
"MEX";"SAP";"3003";"";"2016M02";"6201007";"60000525";"210C3A0190";"404001";"SM00";"ACTUAL";"MXN";7396.88000
"MEX";"SAP";"3003";"";"2016M02";"6300000";"60000001";"210C320750";"405102";"SM00";"ACTUAL";"MXN";11530.80000
"MEX";"SAP";"3003";"";"2016M02";"6300000";"60000003";"210C3301C0";"405301";"SM00";"ACTUAL";"MXN";300.00000
"MEX";"SAP";"3003";"";"2016M02";"6300000";"60000025";"210C3301C0";"405301";"SM00";"ACTUAL";"MXN";1643.88000
"MEX";"SAP";"3003";"";"2016M02";"6300000";"60000035";"210C3A0890";"404001";"SM00";"ACTUAL";"MXN";60.90000
"MEX";"SAP";"3003";"";"2016M02";"6300000";"60000040";"210C3A0190";"404001";"SM00";"ACTUAL";"MXN";890.94000
"MEX";"SAP";"3006";"";"2016M02";"6300005";"60000007";"210C620050";"405102";"SM00";"ACTUAL";"MXN";28674.76000
"MEX";"SAP";"3006";"";"2016M02";"6300005";"60000007";"210C6A0490";"404001";"SM00";"ACTUAL";"MXN";25879.08000
"MEX";"SAP";"3006";"";"2016M02";"6300005";"60000009";"210C6307C0";"405301";"SM00";"ACTUAL";"MXN";534.45000
"MEX";"SAP";"3006";"";"2016M02";"6300005";"60000010";"210C620650";"405102";"SM00";"ACTUAL";"MXN";1630.25000
"MEX";"SAP";"3006";"";"2016M02";"6300005";"60000010";"210C6A0890";"404001";"SM00";"ACTUAL";"MXN";22496.76000
"MEX";"SAP";"3006";"";"2016M02";"6300005";"60000011";"210C6313C0";"405301";"SM00";"ACTUAL";"MXN";687.27000
"MEX";"SAP";"3006";"";"2016M02";"6300500";"60000022";"210C620950";"405102";"SM00";"ACTUAL";"MXN";639.33000
"MEX";"SAP";"3006";"";"2016M02";"6300500";"60000022";"210C6A1590";"404001";"SM00";"ACTUAL";"MXN";2855.63000
"MEX";"SAP";"3006";"";"2016M02";"6300500";"60000041";"210C6A0090";"404001";"SM00";"ACTUAL";"MXN";18474.78000
"MEX";"SAP";"3006";"";"2016M02";"6300500";"60000042";"210C6307C0";"405301";"SM00";"ACTUAL";"MXN";139.20000
"MEX";"SAP";"3006";"";"2016M02";"6302000";"60000013";"210C620950";"405102";"SM00";"ACTUAL";"MXN";1260.63000
"MEX";"SAP";"3006";"";"2016M02";"6302000";"60000013";"210C6A1290";"404001";"SM00";"ACTUAL";"MXN";9664.83000
"MEX";"SAP";"3006";"";"2016M02";"6302001";"60003013";"210C6318C0";"405301";"SM00";"ACTUAL";"MXN";653.00000
"MEX";"SAP";"3006";"";"2016M02";"6302006";"60000033";"210C621850";"405102";"SM00";"ACTUAL";"MXN";484.40000
"MEX";"SAP";"3006";"";"2016M02";"6302006";"60000034";"210C6100C0";"405301";"SM00";"ACTUAL";"MXN";1602.36000
"MEX";"SAP";"3006";"";"2016M02";"6302006";"60000034";"210C6A1390";"404001";"SM00";"ACTUAL";"MXN";2589.14000
"MEX";"SAP";"3006";"";"2016M02";"6309602";"60000002";"210C6A0690";"404001";"SM00";"ACTUAL";"MXN";58996.66000
"MEX";"SAP";"3006";"";"2016M02";"6900118";"60000023";"210C6306C0";"405301";"SM00";"ACTUAL";"MXN";-659.23000
"MEX";"SAP";"3008";"";"2016M02";"6020000";"60000300";"210C720450";"405102";"SM00";"ACTUAL";"MXN";-27.42000
"MEX";"SAP";"3008";"";"2016M02";"6024004";"60000307";"210C721150";"405102";"SM00";"ACTUAL";"MXN";3692.23000
"MEX";"SAP";"3008";"";"2016M02";"6100500";"60003104";"210C720050";"405102";"SM00";"ACTUAL";"MXN";824600.00000
"MEX";"SAP";"3008";"";"2016M02";"6103002";"60001003";"210C7100C0";"405301";"SM00";"ACTUAL";"MXN";100.00000
"MEX";"SAP";"3008";"";"2016M02";"6104510";"60000817";"210C7A0480";"404000";"SM00";"ACTUAL";"MXN";291280.00000
"MEX";"SAP";"3008";"";"2016M02";"6106501";"60001103";"210C7310C0";"405301";"SM00";"ACTUAL";"MXN";77.59000
"MEX";"SAP";"3008";"";"2016M02";"6201008";"60000231";"210C7A0890";"404001";"SM00";"ACTUAL";"MXN";1935.48000
"MEX";"SAP";"3008";"";"2016M02";"6300000";"60000001";"210C7400C0";"405301";"SM00";"ACTUAL";"MXN";124606.80000
"MEX";"SAP";"3008";"";"2016M02";"6300000";"60000025";"210C720450";"405102";"SM00";"ACTUAL";"MXN";3528.51000
"MEX";"SAP";"3008";"";"2016M02";"6300000";"60000025";"210C7A1290";"404001";"SM00";"ACTUAL";"MXN";7598.99000
"MEX";"SAP";"3008";"";"2016M02";"6300000";"60000035";"210C7A1290";"404001";"SM00";"ACTUAL";"MXN";205.68000
"MEX";"SAP";"3008";"";"2016M02";"6300000";"60000036";"210C7A1290";"404001";"SM00";"ACTUAL";"MXN";182.40000
"MEX";"SAP";"3008";"";"2016M02";"6300000";"60000040";"210C7A1090";"404001";"SM00";"ACTUAL";"MXN";1544.82000
"MEX";"SAP";"3008";"";"2016M02";"6300005";"60000007";"210C7A0990";"404001";"SM00";"ACTUAL";"MXN";11190.62000
"MEX";"SAP";"3008";"";"2016M02";"6300005";"60000009";"210C7A0490";"404001";"SM00";"ACTUAL";"MXN";23604.00000
"MEX";"SAP";"3008";"";"2016M02";"6300005";"60000010";"210C7400C0";"405301";"SM00";"ACTUAL";"MXN";5392.15000
"MEX";"SAP";"3008";"";"2016M02";"6300005";"60000011";"210C7309C0";"405301";"SM00";"ACTUAL";"MXN";187.40000
"MEX";"SAP";"3008";"";"2016M02";"6300500";"60000022";"210C7304C0";"405301";"SM00";"ACTUAL";"MXN";1166.08000
"MEX";"SAP";"3008";"";"2016M02";"6300500";"60000041";"210C7304C0";"405301";"SM00";"ACTUAL";"MXN";618.00000
"MEX";"SAP";"3008";"";"2016M02";"6300500";"60000042";"210C7304C0";"405301";"SM00";"ACTUAL";"MXN";548.04000
"MEX";"SAP";"3008";"";"2016M02";"6302000";"60000013";"210C7300C0";"405301";"SM00";"ACTUAL";"MXN";2571.50000
"MEX";"SAP";"3008";"";"2016M02";"6302001";"60003013";"210C720950";"405102";"SM00";"ACTUAL";"MXN";1315.00000
"MEX";"SAP";"3008";"";"2016M02";"6302006";"60000033";"210C720450";"405102";"SM00";"ACTUAL";"MXN";2007.04000
"MEX";"SAP";"3008";"";"2016M02";"6302006";"60000033";"210C7A1290";"404001";"SM00";"ACTUAL";"MXN";4181.42000
"MEX";"SAP";"3008";"";"2016M02";"6303505";"60001039";"210C7400C0";"405301";"SM00";"ACTUAL";"MXN";142936.47000
"MEX";"SAP";"3009";"";"2016M02";"6022000";"60000807";"210C8A0190";"404001";"SM00";"ACTUAL";"MXN";7800.00000
"MEX";"SAP";"3009";"";"2016M02";"6025017";"60000225";"210C820050";"405102";"SM00";"ACTUAL";"MXN";14393.50000
"MEX";"SAP";"3009";"";"2016M02";"6025017";"60000226";"210C8A0790";"404001";"SM00";"ACTUAL";"MXN";1370.00000
"MEX";"SAP";"3009";"";"2016M02";"6103003";"60001011";"210C820050";"405102";"SM00";"ACTUAL";"MXN";3724.89000
"MEX";"SAP";"3009";"";"2016M02";"6103006";"60001007";"210C8400C0";"405301";"SM00";"ACTUAL";"MXN";710.00000
"MEX";"SAP";"3009";"";"2016M02";"6105014";"60000919";"270C8500F0";"405300";"ZM02";"ACTUAL";"MXN";29669.63000
"MEX";"SAP";"3009";"";"2016M02";"6201015";"60000213";"210C820150";"405102";"SM00";"ACTUAL";"MXN";7167.32000
"MEX";"SAP";"3009";"";"2016M02";"6300000";"60000001";"210C821250";"405102";"SM00";"ACTUAL";"MXN";21331.68000
"MEX";"SAP";"3009";"";"2016M02";"6300000";"60000021";"210C820150";"405102";"SM00";"ACTUAL";"MXN";1981.68000
"MEX";"SAP";"3009";"";"2016M02";"6300000";"60000025";"210C8306C0";"405301";"SM00";"ACTUAL";"MXN";892.01000
"MEX";"SAP";"3009";"";"2016M02";"6300000";"60000035";"210C821450";"405102";"SM00";"ACTUAL";"MXN";116.13000
"MEX";"SAP";"3009";"";"2016M02";"6300000";"60000036";"210C8305C0";"405301";"SM00";"ACTUAL";"MXN";34.33000
"MEX";"SAP";"3009";"";"2016M02";"6300000";"60000040";"210C8A0090";"404001";"SM00";"ACTUAL";"MXN";2059.76000
"MEX";"SAP";"3009";"";"2016M02";"6300005";"60000007";"210C8600C0";"405301";"SM00";"ACTUAL";"MXN";5757.00000
"MEX";"SAP";"3009";"";"2016M02";"6300005";"60000009";"210C8305C0";"405301";"SM00";"ACTUAL";"MXN";1387.70000
"MEX";"SAP";"3009";"";"2016M02";"6300005";"60000010";"210C820950";"405102";"SM00";"ACTUAL";"MXN";478.46000
"MEX";"SAP";"3009";"";"2016M02";"6300005";"60000011";"210C820050";"405102";"SM00";"ACTUAL";"MXN";3866.75000
"MEX";"SAP";"3009";"";"2016M02";"6300005";"60000011";"210C8A0690";"404001";"SM00";"ACTUAL";"MXN";1762.65000
"MEX";"SAP";"3009";"";"2016M02";"6300500";"60000022";"210C8A0390";"404001";"SM00";"ACTUAL";"MXN";6603.10000
"MEX";"SAP";"3009";"";"2016M02";"6300500";"60000041";"210C8316C0";"405301";"SM00";"ACTUAL";"MXN";768.70000
"MEX";"SAP";"3009";"";"2016M02";"6300500";"60000042";"210C8311C0";"405301";"SM00";"ACTUAL";"MXN";297.68000
"MEX";"SAP";"3009";"";"2016M02";"6302000";"60000013";"210C8304C0";"405301";"SM00";"ACTUAL";"MXN";182.90000
"MEX";"SAP";"3009";"";"2016M02";"6302001";"60003013";"210C820750";"405102";"SM00";"ACTUAL";"MXN";628.00000
"MEX";"SAP";"3009";"";"2016M02";"6302001";"60003013";"210C8J0570";"403001";"SM00";"ACTUAL";"MXN";2039.00000
"MEX";"SAP";"3009";"";"2016M02";"6302006";"60000033";"210C8A0590";"404001";"SM00";"ACTUAL";"MXN";9511.20000
"MEX";"SAP";"3009";"";"2016M02";"6302006";"60000034";"210C8A0290";"404001";"SM00";"ACTUAL";"MXN";990.30000
"MEX";"SAP";"3009";"";"2016M02";"6309602";"60000002";"210C8A1290";"404001";"SM00";"ACTUAL";"MXN";25543.92000
"MEX";"SAP";"3009";"";"2016M02";"6900118";"60000023";"210C880090";"404001";"SM00";"ACTUAL";"MXN";-13282.43000
"MEX";"SAP";"3010";"";"2016M02";"6024000";"60000311";"210C9A0290";"404001";"SM00";"ACTUAL";"MXN";1875.51000
"MEX";"SAP";"3010";"";"2016M02";"6025017";"60000225";"210C921150";"405102";"SM00";"ACTUAL";"MXN";680.00000
"MEX";"SAP";"3010";"";"2016M02";"6100500";"60003104";"210C9A1390";"404001";"SM00";"ACTUAL";"MXN";26520.00000
"MEX";"SAP";"3010";"";"2016M02";"6103008";"60001014";"210C970070";"403001";"SM00";"ACTUAL";"MXN";430.17000
"MEX";"SAP";"3010";"";"2016M02";"6104538";"60000818";"210C9A0080";"404000";"SM00";"ACTUAL";"MXN";5032374.02000
"MEX";"SAP";"3010";"";"2016M02";"6106005";"60003122";"210C921050";"405102";"SM00";"ACTUAL";"MXN";1680.00000
"MEX";"SAP";"3010";"";"2016M02";"6300000";"60000001";"210C920150";"405102";"SM00";"ACTUAL";"MXN";78919.93000
"MEX";"SAP";"3010";"";"2016M02";"6300000";"60000001";"210C9A1190";"404001";"SM00";"ACTUAL";"MXN";44636.43000
"MEX";"SAP";"3010";"";"2016M02";"6300000";"60000025";"210C921350";"405102";"SM00";"ACTUAL";"MXN";621.37000
"MEX";"SAP";"3010";"";"2016M02";"6300000";"60000035";"210C9A1190";"404001";"SM00";"ACTUAL";"MXN";28.71000
"MEX";"SAP";"3010";"";"2016M02";"6300000";"60000040";"210C9A1190";"404001";"SM00";"ACTUAL";"MXN";253.80000
"MEX";"SAP";"3010";"";"2016M02";"6300005";"60000007";"210C9600C0";"405301";"SM00";"ACTUAL";"MXN";3244.86000
"MEX";"SAP";"3010";"";"2016M02";"6300005";"60000009";"210C9306C0";"405301";"SM00";"ACTUAL";"MXN";588.99000
"MEX";"SAP";"3010";"";"2016M02";"6300005";"60000010";"210C9301C0";"405301";"SM00";"ACTUAL";"MXN";978.28000
"MEX";"SAP";"3010";"";"2016M02";"6300005";"60000011";"210C920950";"405102";"SM00";"ACTUAL";"MXN";624.86000
"MEX";"SAP";"3010";"";"2016M02";"6300500";"60000022";"210C920350";"405102";"SM00";"ACTUAL";"MXN";1773.20000
"MEX";"SAP";"3010";"";"2016M02";"6300500";"60000041";"210C920250";"405102";"SM00";"ACTUAL";"MXN";521.34000
"MEX";"SAP";"3010";"";"2016M02";"6300500";"60000042";"210C920250";"405102";"SM00";"ACTUAL";"MXN";462.35000
"MEX";"SAP";"3010";"";"2016M02";"6302000";"60000013";"210C920150";"405102";"SM00";"ACTUAL";"MXN";821.86000
"MEX";"SAP";"3010";"";"2016M02";"6302000";"60000013";"210C9A1190";"404001";"SM00";"ACTUAL";"MXN";613.55000
"MEX";"SAP";"3010";"";"2016M02";"6302001";"60003013";"210C9A0590";"404001";"SM00";"ACTUAL";"MXN";7070.00000
"MEX";"SAP";"3010";"";"2016M02";"6302006";"60000033";"210C9A0090";"404001";"SM00";"ACTUAL";"MXN";18836.57000
"MEX";"SAP";"3010";"";"2016M02";"6302006";"60000034";"210C9A0290";"404001";"SM00";"ACTUAL";"MXN";1410.37000
