Zone Identifier;GL Account Code;Cost Center Code;GCOA Account Code;Sub Package Code
"MEX";"60001009";"210CC100C0";"6103005";"348"
"MEX";"60000305";"210CU20030";;"922"
"MEX";"60000036";"210CFA0090";"6300000";"261"
"MEX";"60001017";"210C7A1290";"6104084";"449"
"MEX";"60000217";"190N1D06A0";"6025000";"144"
"MEX";"60001018";"210CCA0290";"6104035";"116"
"MEX";"60000025";"210C8A0890";"6300000";"261"
"MEX";"60001016";"750T4E00C0";"6104036";"116"
"MEX";"60004404";"210CSA2180";"6103015";"352"
"MEX";"60003045";"880OB101C0";"6201026";"103"
"MEX";"60001400";"210CQ21530";"6200562";"420"
"MEX";"60000511";"210CO20430";;"919"
"MEX";"60001600";"210C720230";"6200559";"210"
"MEX";"60000022";"210CN20030";"6300500";"262"
"MEX";"60000037";"570X1A21C0";"6306500";"277"
"MEX";"60000008";"5705M697C0";"6300005";"273"
"MEX";"60000004";"580213D1C0";"6303505";"270"
"MEX";"60003121";"190N1D31A0";"6106002";"201"
"MEX";"60001014";"190N1C03A0";"6103008";"253"
"MEX";"60000023";"210CK300C0";"6900118";"335"
"MEX";"60001103";"210C5301C0";"6106501";"244"
"MEX";"60000023";"580C1AF7C0";"6900118";"391"
"MEX";"60000215";"210C321230";"6101007";"142"
"MEX";"60000013";"690K2C05A0";"6302000";"269"
"MEX";"60004519";"210C720050";"6104050";"116"
"MEX";"60000300";"210C2308C0";"6020000";"247"
"MEX";"60000023";"210C6J0570";"6900118";"335"
"MEX";"60000818";"210C9A0680";"6104538";"186"
"MEX";"60000020";"210CL20350";"6300000";"261"
"MEX";"60000013";"390L3938C0";"6302000";"269"
"MEX";"60001004";"5705A301C0";"6103002";"241"
"MEX";"60001041";"210CD80080";"6104658";"230"
"MEX";"60001012";"210CK305C0";"6103015";"241"
"MEX";"60001300";"210CE20150";"6200559";"210"
"MEX";"60000033";"1901GD2740";"6302006";"269"
"MEX";"60000039";"210CS304C0";"6300000";"261"
"MEX";"60000040";"570X1321C0";"6300000";"261"
"MEX";"60000306";"210CI303C0";"6023000";"247"
"MEX";"60000036";"210CQA0290";"6300000";"261"
"MEX";"60001004";"210CH80090";"6103002";"447"
"MEX";"60000130";"210CO21130";;"434"
"MEX";"60004404";"570P16I1C0";"6103015";"352"
"MEX";"60000035";"210CAA0590";"6300000";"262"
"MEX";"60000043";"210CG309C0";"6300000";"261"
"MEX";"60000305";"210CH20530";;"922"
"MEX";"60000023";"210CS22350";"6900118";"391"
"MEX";"60000209";"210C6A0090";"6104553";"186"
"MEX";"60000007";"A806JT04C0";"6300005";"273"
"MEX";"60000302";"210CQ21050";"6102546";"239"
"MEX";"60001422";"210CO20830";;"139"
"MEX";"60004307";"210CF20730";;"236"
"MEX";"60000005";"210CS300C0";"6103015";"447"
"MEX";"60000009";"5705AAI3C0";"6300005";"273"
"MEX";"60001017";"210C8A0890";"6104084";"116"
"MEX";"60001207";"210C6A0180";"6104525";"187"
"MEX";"60000045";"210C5A2390";"6303505";"270"
"MEX";"60000036";"210CFA0590";"6300000";"261"
"MEX";"60000700";"190N1337C0";"6202000";"103"
"MEX";"60000009";"A806JT08H0";"6300005";"273"
"MEX";"60000030";"210CLA0190";;"333"
"MEX";"60001033";"210C3304C0";"6308502";"452"
"MEX";"60000110";"210CD20030";;"302"
"MEX";"60000044";"210CHA1590";"6300000";"261"
"MEX";"60001006";"210C7900C0";"6103006";"240"
"MEX";"60000096";"190N5D27A0";"6303505";"270"
"MEX";"60003013";"750TFE00C0";"6302001";"330"
"MEX";"60001020";"210C1100C0";"6104050";"116"
"MEX";"60000001";"570IM986C0";"6300000";"261"
"MEX";"60001010";"A106JV00H0";"6103005";"447"
"MEX";"60000911";"57041517F0";"6105002";"215"
"MEX";"60000023";"5705A314C0";"6900118";"391"
"MEX";"60000023";"210CS20430";"6900118";"391"
"MEX";"60000003";"210CAA2090";"6300000";"261"
"MEX";"60000020";"190N3337C0";"6300000";"261"
"MEX";"60000511";"210C620630";;"235"
"MEX";"60000023";"210CK300C0";"6900118";"391"
"MEX";"60000809";"210CQ308C0";"6200514";"106"
"MEX";"60000062";"190N9D11A0";"6302006";"269"
"MEX";"60000049";"210CM20750";"6300000";"261"
"MEX";"60001004";"880OBA06C0";"6103002";"447"
"MEX";"60001400";"210C820750";"6200562";"420"
"MEX";"60000006";"190N7439C0";"6306500";"277"
"MEX";"60000820";"210C820730";;"236"
"MEX";"60000021";"210C920150";"6300000";"261"
"MEX";"60003041";"210CGA0690";"6304500";"322"
"MEX";"60000300";"210C921450";"6020000";"247"
"MEX";"60004519";"210CA400C0";"6104050";"449"
"MEX";"60001018";"210CA80090";"6104035";"449"
"MEX";"60000821";"190N1G46A0";"6304504";"332"
"MEX";"60001018";"580R1451C0";"6104035";"116"
"MEX";"60001011";"210C6A1590";"6103003";"349"
"MEX";"60004519";"210C4A0690";"6104050";"449"
"MEX";"60001006";"190N1B02A0";"6103006";"447"
"MEX";"60000023";"210CP20250";"6900118";"391"
"MEX";"60000040";"770T5B00F0";"6300000";"261"
"MEX";"60000034";"210CC306C0";"6302006";"269"
"MEX";"60000011";"190N5938C0";"6300005";"273"
"MEX";"60003150";"390L2337C0";"6106010";"206"
"MEX";"60004407";"210C2301C0";"6305500";"279"
"MEX";"60000021";"110N1D1320";"6300000";"261"
"MEX";"60001011";"210C8A1790";"6103003";"349"
"MEX";"60000025";"210CP80090";"6300000";"261"
"MEX";"60000035";"210CM20850";"6300000";"262"
"MEX";"60001019";"210CA300C0";"6104085";"449"
"MEX";"60000037";"210CPA0090";"6306500";"277"
"MEX";"60000044";"750T5M00A0";"6300000";"261"
"MEX";"60000021";"210CR20630";"6300000";"261"
"MEX";"60000041";"210CM20830";"6300500";"262"
"MEX";"60001018";"210CHA1490";"6104035";"116"
"MEX";"60000039";"210CE304C0";"6300000";"261"
"MEX";"60000022";"210CG20930";"6300500";"262"
"MEX";"60000041";"210CY300C0";"6300500";"262"
"MEX";"60000009";"210C7A0290";"6300005";"273"
"MEX";"60004519";"690K2337C0";"6104050";"449"
"MEX";"60000009";"210C821750";"6300005";"273"
"MEX";"60005106";"210C970G60";"6103551";"161"
"MEX";"60000217";"210CA22950";"6025000";"144"
"MEX";"60001014";"210C120050";"6103008";"253"
"MEX";"60004521";"210C5300C0";"6104040";"118"
"MEX";"60000203";"190N1D31A0";;"147"
"MEX";"60003041";"190NED11A0";"6304500";"322"
"MEX";"60000214";"210C720530";"6102561";"137"
"MEX";"60004404";"210CI304C0";"6103015";"352"
"MEX";"60001004";"210COJ0570";"6103002";"241"
"MEX";"60001300";"210CA22350";"6200559";"210"
"MEX";"60004307";"210CO20030";;"236"
"MEX";"60000215";"190N9C05A0";"6101007";"142"
"MEX";"60001013";"210C9600C0";"6103015";"352"
"MEX";"60001013";"210C7A0490";"6103015";"352"
"MEX";"60000001";"210C920350";"6300000";"261"
"MEX";"60004404";"210CK20650";"6103015";"447"
"MEX";"60000226";"190NBD06A0";"6025017";"145"
"MEX";"60000041";"210C521330";"6300500";"262"
"MEX";"60000025";"570IM9L8C0";"6300000";"261"
"MEX";"60000049";"190N3G46A0";"6300000";"261"
"MEX";"60000044";"210CK20250";"6300000";"261"
"MEX";"60001400";"210C521430";"6200562";"420"
"MEX";"60000011";"210CJ303C0";"6300005";"273"
"MEX";"60001011";"270C3J03F0";"6103003";"349"
"MEX";"60000511";"210CK20430";;"235"
"MEX";"60000023";"210C8J01C0";"6900118";"391"
"MEX";"60001011";"190N9D11A0";"6103003";"349"
"MEX";"60000045";"110L5L8720";"6303505";"270"
"MEX";"60000226";"210C6A1690";"6025017";"145"
"MEX";"60001700";"210C621230";"6200559";"210"
"MEX";"60004300";"210CP600C0";"6103015";"352"
"MEX";"60000049";"750T3M00A0";"6300000";"261"
"MEX";"60000044";"210C3304C0";"6300000";"261"
"MEX";"60003121";"210CAA0090";"6106002";"201"
"MEX";"60001012";"750K9C00A0";"6103015";"241"
"MEX";"60000504";"190NED11A0";"6304502";"332"
"MEX";"60000818";"210CSA0580";"6104538";"186"
"MEX";"60000025";"190N5D7140";"6300000";"261"
"MEX";"60000226";"210CSA0690";"6025017";"145"
"MEX";"60001039";"190N3101C0";"6303505";"270"
"MEX";"60000216";"210CO21830";"6101023";"305"
"MEX";"60004301";"570MM9J5C0";"5370098";"106"
"MEX";"60001011";"5705M697C0";"6103003";"447"
"MEX";"60000514";"210C521530";"6201013";"136"
"MEX";"60000009";"210C3A0790";"6300005";"273"
"MEX";"60000304";"210C180090";"6104553";"186"
"MEX";"60004404";"210CL400C0";"6103015";"352"
"MEX";"60001011";"750T1L0040";"6103003";"447"
"MEX";"60003104";"210CFA1090";"6100500";"208"
"MEX";"60001003";"210COJ02C0";"6103002";"447"
"MEX";"60000308";"210CI302C0";"6201025";"457"
"MEX";"60004300";"210CQ309C0";"6103015";"447"
"MEX";"60001014";"A106JS00C0";"6103008";"253"
"MEX";"60000606";"1D0NDG6420";"6102546";"290"
"MEX";"60000041";"750T5N01A0";"6300500";"262"
"MEX";"60000202";"210CQ20730";"6101029";"147"
"MEX";"60000009";"390L3938C0";"6300005";"273"
"MEX";"60001014";"210COJ0890";"6103008";"253"
"MEX";"60001013";"210C6A1390";"6103015";"447"
"MEX";"60001007";"580R14H8C0";"6103006";"240"
"MEX";"60000307";"210C320750";"6024004";"243"
"MEX";"60001007";"210CM301C0";"6103006";"240"
"MEX";"60000511";"210CI20430";;"235"
"MEX";"60000010";"210CS309C0";"6300005";"273"
"MEX";"60000043";"210C821130";"6300000";"261"
"MEX";"60003121";"210CRA0990";"6106002";"201"
"MEX";"60003045";"440H7300C0";"6201026";"103"
"MEX";"60000012";"570415G7F0";"6302006";"269"
"MEX";"60001400";"210C720730";"6200562";"211"
"MEX";"60000004";"210C9300C0";"6303505";"270"
"MEX";"60001300";"FQ09200C62";"6200559";"210"
"MEX";"60003121";"190N5D1640";"6106002";"201"
"MEX";"60000827";"210CRA0080";"6104538";"186"
"MEX";"60001007";"210CQ316C0";"6103006";"447"
"MEX";"60004300";"210CO309C0";"6103015";"447"
"MEX";"60001013";"5705M5J3F0";"6103015";"352"
"MEX";"60000817";"210C8A1680";"6104510";"187"
"MEX";"60001003";"210C521250";"6103002";"241"
"MEX";"60000511";"210CS21730";;"428"
"MEX";"60000511";"210CH21430";;"428"
"MEX";"60000009";"210CM20130";"6300005";"273"
"MEX";"60001018";"210CS400C0";"6104035";"449"
"MEX";"60000300";"210C3302C0";"6020000";"247"
"MEX";"60001009";"210C1600C0";"6103005";"348"
"MEX";"60000044";"210C820830";"6300000";"261"
"MEX";"60001011";"210CQA1790";"6103003";"349"
"MEX";"60000040";"190N3D11A0";"6300000";"261"
"MEX";"60000096";"110LEL8820";"6303505";"270"
"MEX";"60000040";"210C520930";"6300000";"261"
"MEX";"60000086";"190N5D12A0";"6300000";"262"
"MEX";"60000010";"210C420050";"6300005";"273"
"MEX";"60001403";"210CK20050";"6200562";"420"
"MEX";"60005011";"580I19K2C0";"6104501";"184"
"MEX";"60000917";"570415U5F0";"6105017";"408"
"MEX";"60001100";"750T3500A0";"6106501";"244"
"MEX";"60001006";"210CH320C0";"6103006";"240"
"MEX";"60001015";"210CM400C0";"6104036";"449"
"MEX";"60001036";"210C1600C0";"6308512";"278"
"MEX";"60000236";"210CH20430";;"923"
"MEX";"60001004";"570I1986C0";"6103002";"447"
"MEX";"60000004";"190N5I50A0";"6303505";"270"
"MEX";"60000608";"690K2H49A0";"6100012";"454"
"MEX";"60004403";"210CI302C0";"6005500";"244"
"MEX";"60001004";"750T3L0020";"6103002";"241"
"MEX";"60000013";"210C3311C0";"6302000";"269"
"MEX";"60000504";"690K2C07A0";"6304502";"322"
"MEX";"60001037";"A8086D02C0";"6308512";"278"
"MEX";"60001800";"220CN20450";"6200559";"210"
"MEX";"60001200";"210C2A0680";"6104528";"187"
"MEX";"60001013";"210CMA0090";"6103015";"447"
"MEX";"60003128";"210CH307C0";"6100503";"208"
"MEX";"60000037";"210CE20550";"6306500";"277"
"MEX";"60004301";"880OBD11A0";"5370098";"106"
"MEX";"60000309";"210CA21350";"6102561";"137"
"MEX";"60000021";"210C320130";"6300000";"261"
"MEX";"60000217";"210C3300C0";"6025000";"144"
"MEX";"60000011";"210CR301C0";"6300005";"273"
"MEX";"60001004";"750T1N51A0";"6103002";"447"
"MEX";"60000010";"210CQA0490";"6300005";"273"
"MEX";"60000049";"210C2A0690";"6300000";"261"
"MEX";"60000023";"210C7A0490";"6900118";"391"
"MEX";"60000302";"210CA307C0";"6102546";"239"
"MEX";"60001014";"580R1451C0";"6103008";"253"
"MEX";"60001020";"190N3D33A0";"6104050";"449"
"MEX";"60000800";"210CAA2490";"6200555";"467"
"MEX";"60003013";"A806JR00C0";"6302001";"330"
"MEX";"60001037";"210CH70070";"6308512";"452"
"MEX";"60001009";"190N9D12A0";"6103005";"348"
"MEX";"60000515";"210C520030";"6102504";"135"
"MEX";"60000033";"210C720950";"6302006";"269"
"MEX";"60000813";"210CK100C0";"6200525";"106"
"MEX";"60000203";"390L3L0240";;"147"
"MEX";"60000504";"580213D2C0";"6304502";"322"
"MEX";"60000046";"190N1D23A0";"6303505";"270"
"MEX";"60000033";"210CS22350";"6302006";"269"
"MEX";"60001004";"210CM20750";"6103002";"241"
"MEX";"60001025";"210C5A0290";"6103003";"447"
"MEX";"60000800";"570415J3F0";"6200555";"106"
"MEX";"60001004";"210C5317C0";"6103002";"241"
"MEX";"60001301";"210CA21350";"6200559";"210"
"MEX";"60001016";"580C1AG1C0";"6104036";"449"
"MEX";"60004404";"210C2A1F90";"6103015";"447"
"MEX";"60004300";"580R14C1C0";"6103015";"447"
"MEX";"60001011";"210C3A0290";"6103003";"349"
"MEX";"60000080";"570IM981C0";"6304004";"272"
"MEX";"60004300";"210CR20150";"6103015";"352"
"MEX";"60001016";"580B1069C0";"6104036";"116"
"MEX";"60004300";"210CP80080";"6103015";"352"
"MEX";"60001006";"210CJ304C0";"6103006";"240"
"MEX";"60000075";"110L5L8720";"6300000";"261"
"MEX";"60000013";"580C1AF9C0";"6302000";"269"
"MEX";"60000508";"A806JQ08C0";"6201004";"123"
"MEX";"60003164";"210CLA0190";"6106003";"201"
"MEX";"60005013";"210C7A0380";"6104655";"199"
"MEX";"60003013";"210C7600C0";"6302001";"330"
"MEX";"60001043";"210CMA0390";"5370106";"451"
"MEX";"60000051";"190NED06A0";"6309607";"335"
"MEX";"60001003";"210CA20850";"6103002";"241"
"MEX";"60001015";"570X1IW9C0";"6104036";"449"
"MEX";"60003104";"210CS323C0";"6100500";"208"
"MEX";"60004300";"660k6439C0";"6103015";"447"
"MEX";"60003143";"190NEC04A0";"6303504";"270"
"MEX";"60000308";"210CI305C0";"6201025";"124"
"MEX";"60000307";"210C3304C0";"6024004";"243"
"MEX";"60000011";"210CRA0090";"6300005";"273"
"MEX";"60000020";"580N1025C0";"6300000";"261"
"MEX";"60000023";"5705M594F0";"6900118";"335"
"MEX";"60000009";"57021396C0";"6300005";"273"
"MEX";"60000009";"210CFA1090";"6300005";"273"
"MEX";"60000003";"210C721250";"6300000";"261"
"MEX";"60000009";"210CQA1790";"6300005";"273"
"MEX";"60000213";"190N7101C0";"6201015";"457"
"MEX";"60000236";"210CH20030";;"923"
"MEX";"60000226";"210CH21450";"6025017";"145"
"MEX";"60000043";"210C521150";"6300000";"261"
"MEX";"60004311";"210CC309C0";"6106019";"204"
"MEX";"60000009";"210CG20550";"6300005";"273"
"MEX";"60000023";"580R14C5C0";"6900118";"391"
"MEX";"60000300";"210C2A0780";"6020000";"247"
"MEX";"60000813";"210CS323C0";"6200525";"478"
"MEX";"60000236";"210CR20630";;"923"
"MEX";"60000009";"210CA20650";"6300005";"273"
"MEX";"60000045";"210CB300C0";"6303505";"270"
"MEX";"60000010";"210CSA1490";"6300005";"273"
"MEX";"60004522";"5705A312C0";"6104041";"120"
"MEX";"60001013";"210CGJ0890";"6103015";"352"
"MEX";"60000012";"210C5A1790";"6302006";"269"
"MEX";"60000069";"190NBD06A0";"6302006";"269"
"MEX";"60000202";"210CFA1390";"6101029";"147"
"MEX";"60001011";"210CJJ0570";"6103003";"349"
"MEX";"60000080";"210CN300C0";"6304004";"272"
"MEX";"60005008";"210CHA0090";"6016053";"190"
"MEX";"60000080";"210C620050";"6304004";"272"
"MEX";"60003164";"210C4304C0";"6106003";"201"
"MEX";"60001026";"210C2400C0";"6103006";"276"
"MEX";"60001600";"210C320950";"6200559";"210"
"MEX";"60000226";"210CIA0690";"6025017";"145"
"MEX";"60000042";"210C8311C0";"6300500";"262"
"MEX";"60000514";"210CG20150";"6201013";"136"
"MEX";"60000023";"210C820130";"6900118";"391"
"MEX";"60001021";"210CAA0490";"6104050";"116"
"MEX";"60000010";"210CFA0790";"6300005";"273"
"MEX";"60001018";"210CJ400C0";"6104035";"116"
"MEX";"60001422";"FE03200C60";;"139"
"MEX";"60001422";"210CA21130";;"139"
"MEX";"60000009";"210CM20250";"6300005";"273"
"MEX";"60000039";"570X13A1C0";"6300000";"261"
"MEX";"60001015";"210C4A0590";"6104036";"116"
"MEX";"60001018";"210C6A0890";"6104035";"449"
"MEX";"60000106";"210CC20430";;"135"
"MEX";"60001010";"880OBD1610";"6103005";"348"
"MEX";"60000010";"210C1A0090";"6300005";"273"
"MEX";"60000823";"210CH400C0";"6300005";"273"
"MEX";"60000071";"190N7D31A0";"6300000";"261"
"MEX";"60000300";"210C520450";"6020000";"247"
"MEX";"60000013";"660K4H49A0";"6302000";"269"
"MEX";"60001101";"A106J301C0";"6100009";"246"
"MEX";"60004107";"190N1337C0";"6412040";"251"
"MEX";"60000002";"210CA21050";"6309602";"334"
"MEX";"60000217";"210C320350";"6025000";"144"
"MEX";"60001033";"660K5K1310";"6308502";"278"
"MEX";"60003158";"210C5300C0";"6305001";"322"
"MEX";"60000011";"A80NC300C0";"6300005";"273"
"MEX";"60000010";"210CCA0990";"6300005";"273"
"MEX";"60001007";"190N7D33A0";"6103006";"240"
"MEX";"60003013";"690K1E43A0";"6302001";"330"
"MEX";"60000026";"210COA1090";"6304006";"332"
"MEX";"60001004";"210CF300C0";"6103002";"241"
"MEX";"60000012";"580B1031C0";"6302006";"269"
"MEX";"60000511";"210C621230";;"428"
"MEX";"60001010";"210CU100C0";"6103005";"447"
"MEX";"60000218";"750KFM00A0";"6025010";"147"
"MEX";"60000305";"210CQ21730";;"430"
"MEX";"60000007";"190NBD2740";"6300005";"273"
"MEX";"60004304";"750KG600C0";"6411000";"188"
"MEX";"60001017";"210CE400C0";"6104084";"449"
"MEX";"60000800";"210C6A0090";"6200555";"106"
"MEX";"60001403";"210CH20450";"6200562";"420"
"MEX";"60000504";"390L4L0240";"6304502";"332"
"MEX";"60000049";"570515G8F0";"6300000";"261"
"MEX";"60004312";"210CQA1790";"6104501";"184"
"MEX";"60000044";"660K4K1720";"6300000";"261"
"MEX";"60001006";"210C5302C0";"6103006";"240"
"MEX";"60000818";"210CRA0580";"6104538";"186"
"MEX";"60000631";"210C5600C0";"6105502";"128"
"MEX";"60001003";"210CF308C0";"6103002";"241"
"MEX";"60000099";"5705MZJ4C0";"6103015";"447"
"MEX";"60000800";"210CP300C0";"6200555";"106"
"MEX";"60000021";"570I19E5C0";"6300000";"261"
"MEX";"60000007";"210CSA1190";"6300005";"273"
"MEX";"60001006";"210C7304C0";"6103006";"240"
"MEX";"60003121";"750T5N10C0";"6106002";"201"
"MEX";"60001300";"210C120850";"6200559";"210"
"MEX";"60001403";"210CC20950";"6200562";"420"
"MEX";"60003177";"210CK300C0";"6106012";"206"
"MEX";"60000023";"210C620030";"6900118";"335"
"MEX";"60004404";"210C520150";"6103015";"447"
"MEX";"60000047";"210C521730";"6302006";"269"
"MEX";"60000807";"210CQA0990";"6022000";"247"
"MEX";"60001018";"210C5A1290";"6104035";"116"
"MEX";"60005104";"110N151A60";"6103519";"154"
"MEX";"60000011";"210CH20930";"6300005";"273"
"MEX";"60001006";"210CE301C0";"6103006";"240"
"MEX";"60001418";"210CIA0080";;"188"
"MEX";"60001403";"210CR20930";"6200562";"211"
"MEX";"60000006";"210CM20030";"6306500";"277"
"MEX";"60000013";"210C120130";"6302000";"269"
"MEX";"60001020";"210CQ70070";"6104050";"449"
"MEX";"60000809";"210CO300C0";"6200514";"469"
"MEX";"60000062";"690K2E31A0";"6302006";"269"
"MEX";"60001014";"210C1A0190";"6103008";"253"
"MEX";"60000215";"210C6310C0";"6101007";"142"
"MEX";"60001010";"57041517C0";"6103005";"348"
"MEX";"60005012";"5705M5L9F0";"6104501";"409"
"MEX";"60001006";"210CB900C0";"6103006";"240"
"MEX";"60003116";"210C3A1D80";"6104553";"186"
"MEX";"60000039";"660K4K23A0";"6300000";"261"
"MEX";"60000504";"570IM981C0";"6304502";"322"
"MEX";"60001016";"580M1YH7C0";"6104036";"449"
"MEX";"60000046";"210C7A1290";"6303505";"270"
"MEX";"60001004";"210C370070";"6103002";"447"
"MEX";"60001600";"220CA21750";"6200559";"210"
"MEX";"60000813";"210CAA2390";"6200525";"478"
"MEX";"60001003";"190N5H49A0";"6103002";"241"
"MEX";"60000009";"210CK301C0";"6300005";"273"
"MEX";"60000080";"210CO20050";"6304004";"272"
"MEX";"60000821";"570IMDJ7C0";"6304504";"322"
"MEX";"60001007";"210C6313C0";"6103006";"447"
"MEX";"60001006";"210C6A1590";"6103006";"447"
"MEX";"60000046";"570X1AZ4C0";"6303505";"270"
"MEX";"60004519";"210C5J0570";"6104050";"449"
"MEX";"60003046";"5705MA95C0";"6304501";"322"
"MEX";"60000086";"660K4K06A0";"6300000";"261"
"MEX";"60000010";"210C920630";"6300005";"273"
"MEX";"60000807";"750T5N10C0";"6022000";"247"
"MEX";"60000702";"A106JR02H0";"6202000";"103"
"MEX";"60003112";"210CPA0090";"6308500";"278"
"MEX";"60000308";"210C5305C0";"6201025";"457"
"MEX";"60000008";"";"6300005";
"MEX";"60000301";"210CA20650";"6102546";"238"
"MEX";"60001011";"210C380090";"6103003";"349"
"MEX";"60000041";"210C3309C0";"6300500";"262"
"MEX";"60000007";"210CG20730";"6300005";"273"
"MEX";"60001701";"FE00200C65";"6200559";"210"
"MEX";"60000817";"210C2A0390";"6104510";"187"
"MEX";"60000004";"210C5A1490";"6303505";"270"
"MEX";"60000607";"210CH306C0";"6100000";"101"
"MEX";"60000007";"210C920850";"6300005";"273"
"MEX";"60004404";"A106JR08H0";"6103015";"352"
"MEX";"60000305";"210C720450";;"922"
"MEX";"60000043";"570MM375C0";"6300000";"261"
"MEX";"60001011";"210C3A0790";"6103003";"349"
"MEX";"60000039";"210CK400C0";"6300000";"261"
"MEX";"60000007";"210C2301C0";"6300005";"273"
"MEX";"60000203";"660K6K06A0";;"147"
"MEX";"60000801";"190N7D11A0";"6200553";"106"
"MEX";"60001007";"210C3400C0";"6103006";"447"
"MEX";"60000514";"210CG20850";"6201013";"136"
"MEX";"60004312";"210CHA0980";"6104501";"184"
"MEX";"60003150";"190N1D06A0";"6106010";"206"
"MEX";"60003121";"750T1C00A0";"6106002";"201"
"MEX";"60000025";"210CA22530";"6300000";"261"
"MEX";"60000013";"210C5315C0";"6302000";"269"
"MEX";"60000609";"580I1022C0";"6100004";"102"
"MEX";"60000043";"210C821430";"6300000";"261"
"MEX";"60000036";"210C520950";"6300000";"262"
"MEX";"60000820";"210C920130";;"236"
"MEX";"60000008";"210C8A0490";"6300005";"273"
"MEX";"60004404";"210C320050";"6103015";"447"
"MEX";"60005017";"A106JR06H0";;"198"
"MEX";"60000300";"750T3500A0";"6020000";"247"
"MEX";"60004306";"210CF302C0";"6200522";"469"
"MEX";"60000035";"210C520950";"6300000";"261"
"MEX";"60000046";"210CN20450";"6303505";"270"
"MEX";"60000308";"210C320930";"6201025";"457"
"MEX";"60000908";"270C3500F0";"6105019";"229"
"MEX";"60004519";"210CS70070";"6104050";"449"
"MEX";"60001004";"210CS80090";"6103002";"241"
"MEX";"60001004";"580R14C6C0";"6103002";"241"
"MEX";"60001403";"210CG20930";"6200562";"211"
"MEX";"60001100";"7102E600C0";"6106501";"244"
"MEX";"60000011";"210CN20430";"6300005";"273"
"MEX";"60000011";"210CQA0290";"6300005";"273"
"MEX";"60001300";"210C320950";"6200559";"210"
"MEX";"60001012";"210C6100C0";"6103015";"241"
"MEX";"60003013";"190NBB02A0";"6302001";"330"
"MEX";"60000010";"210CPA0690";"6300005";"273"
"MEX";"60003104";"210CS20550";"6100500";"208"
"MEX";"60001034";"210CPA0490";"6308511";"278"
"MEX";"60001033";"210CSA0090";"6308502";"452"
"MEX";"60003157";"190N5D06A0";"6301500";"280"
"MEX";"60000226";"210CHJ0890";"6025017";"145"
